Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2020-08-06,25.520000457763672,25.700000762939453,25.200000762939453,25.260000228881836,2830500,0,0
2020-08-07,25.1299991607666,26.079999923706055,25.06999969482422,26.040000915527344,3426200,0,0
2020-08-10,26.31999969482422,27.690000534057617,26.260000228881836,27.489999771118164,7368400,0,0
2020-08-11,27.850000381469727,28.170000076293945,26.850000381469727,26.93000030517578,8763300,0,0
2020-08-12,27.299999237060547,27.299999237060547,26.6299991607666,27.0,9832200,0,0
2020-08-13,26.81999969482422,27.06999969482422,26.239999771118164,26.540000915527344,7619500,0,0
2020-08-14,26.65999984741211,26.889999389648438,26.360000610351562,26.540000915527344,7175600,0,0
2020-08-17,26.780000686645508,29.139999389648438,26.579999923706055,28.799999237060547,8352200,0,0
2020-08-18,28.540000915527344,28.84000015258789,27.40999984741211,28.18000030517578,5639000,0,0
2020-08-19,27.829999923706055,28.6299991607666,27.6200008392334,28.469999313354492,7083900,0,0
2020-08-20,29.309999465942383,31.329999923706055,28.799999237060547,29.56999969482422,22998800,0,0
2020-08-21,29.829999923706055,30.010000228881836,28.950000762939453,29.969999313354492,6340200,0,0
2020-08-24,30.0,30.459999084472656,29.209999084472656,29.6299991607666,5889800,0,0
2020-08-25,30.15999984741211,30.969999313354492,29.93000030517578,30.6200008392334,5849300,0,0
2020-08-26,30.989999771118164,30.989999771118164,30.329999923706055,30.760000228881836,3518200,0,0
2020-08-27,30.989999771118164,31.06999969482422,29.90999984741211,29.93000030517578,3425500,0,0
2020-08-28,29.979999542236328,30.239999771118164,29.450000762939453,29.670000076293945,4007100,0,0
2020-08-31,29.579999923706055,29.979999542236328,29.280000686645508,29.399999618530273,3802900,0,0
2020-09-01,29.329999923706055,31.559999465942383,28.829999923706055,31.540000915527344,7224000,0,0
2020-09-02,31.670000076293945,31.93000030517578,30.549999237060547,31.25,3535700,0,0
2020-09-03,30.90999984741211,31.1299991607666,29.360000610351562,29.6200008392334,3584300,0,0
2020-09-04,30.139999389648438,30.579999923706055,29.31999969482422,30.139999389648438,3480500,0,0
2020-09-08,29.520000457763672,29.950000762939453,28.8799991607666,28.920000076293945,4129500,0,0
2020-09-09,29.0,29.040000915527344,28.229999542236328,28.59000015258789,3500200,0,0
2020-09-10,28.860000610351562,29.350000381469727,27.920000076293945,28.010000228881836,3704900,0,0
2020-09-11,28.049999237060547,28.299999237060547,27.540000915527344,28.0,3457700,0,0
2020-09-14,28.489999771118164,29.1200008392334,28.350000381469727,29.049999237060547,3659100,0,0
2020-09-15,29.420000076293945,29.649999618530273,28.520000457763672,28.989999771118164,2921500,0,0
2020-09-16,29.25,30.290000915527344,28.84000015258789,29.84000015258789,3768600,0,0
2020-09-17,29.280000686645508,30.8700008392334,29.149999618530273,30.31999969482422,4419400,0,0
2020-09-18,30.190000534057617,30.639999389648438,29.739999771118164,30.15999984741211,8060500,0,0
2020-09-21,29.530000686645508,29.860000610351562,28.530000686645508,29.450000762939453,3981000,0,0
2020-09-22,29.489999771118164,30.760000228881836,29.3799991607666,30.549999237060547,5533500,0,0
2020-09-23,30.969999313354492,31.649999618530273,30.010000228881836,30.100000381469727,3644800,0,0
2020-09-24,29.719999313354492,30.34000015258789,28.479999542236328,29.6200008392334,4654700,0,0
2020-09-25,29.530000686645508,30.510000228881836,29.399999618530273,30.329999923706055,7906200,0,0
2020-09-28,31.100000381469727,31.780000686645508,30.700000762939453,31.530000686645508,3998200,0,0
2020-09-29,31.520000457763672,31.520000457763672,30.270000457763672,30.360000610351562,5008200,0,0
2020-09-30,31.639999389648438,33.119998931884766,31.299999237060547,31.809999465942383,6068300,0,0
2020-10-01,32.04999923706055,33.459999084472656,32.04999923706055,33.220001220703125,5843300,0,0
2020-10-02,32.150001525878906,33.43000030517578,32.0,33.130001068115234,2814400,0,0
2020-10-05,33.349998474121094,33.47999954223633,32.47999954223633,33.209999084472656,2887700,0,0
2020-10-06,33.41999816894531,33.56999969482422,32.2400016784668,32.29999923706055,3215600,0,0
2020-10-07,33.0099983215332,33.38999938964844,32.58000183105469,32.9900016784668,3260400,0,0
2020-10-08,33.560001373291016,33.65999984741211,32.380001068115234,32.58000183105469,5739700,0,0
2020-10-09,32.9900016784668,33.09000015258789,31.799999237060547,32.2599983215332,3912900,0,0
2020-10-12,32.369998931884766,33.09000015258789,31.709999084472656,32.04999923706055,4596800,0,0
2020-10-13,32.0099983215332,32.7400016784668,31.6200008392334,31.940000534057617,3497100,0,0
2020-10-14,32.2400016784668,32.470001220703125,31.270000457763672,31.979999542236328,4297400,0,0
2020-10-15,31.549999237060547,33.70000076293945,31.420000076293945,33.61000061035156,5358700,0,0
2020-10-16,33.70000076293945,33.9900016784668,33.279998779296875,33.29999923706055,3413700,0,0
2020-10-19,34.79999923706055,35.40999984741211,32.849998474121094,33.130001068115234,7834200,0,0
2020-10-20,33.38999938964844,34.130001068115234,33.04999923706055,33.060001373291016,4103500,0,0
2020-10-21,33.08000183105469,33.20000076293945,31.959999084472656,32.18000030517578,3442900,0,0
2020-10-22,32.349998474121094,34.119998931884766,31.829999923706055,33.900001525878906,3843000,0,0
2020-10-23,34.0,34.790000915527344,33.36000061035156,34.7599983215332,2816900,0,0
2020-10-26,33.86000061035156,34.5099983215332,33.63999938964844,34.15999984741211,2662100,0,0
2020-10-27,34.380001068115234,34.630001068115234,33.31999969482422,33.599998474121094,1590700,0,0
2020-10-28,32.68000030517578,33.06999969482422,32.15999984741211,32.27000045776367,1807900,0,0
2020-10-29,32.36000061035156,33.2400016784668,32.029998779296875,32.869998931884766,1972300,0,0
2020-10-30,32.77000045776367,33.130001068115234,31.75,32.0099983215332,2524800,0,0
2020-11-02,32.310001373291016,33.540000915527344,32.189998626708984,33.02000045776367,2683500,0,0
2020-11-03,33.349998474121094,33.939998626708984,32.93000030517578,33.72999954223633,2352400,0,0
2020-11-04,33.22999954223633,34.68000030517578,32.939998626708984,33.70000076293945,3238600,0,0
2020-11-05,34.0099983215332,34.45000076293945,33.40999984741211,34.040000915527344,2242000,0,0
2020-11-06,34.18000030517578,34.7400016784668,32.970001220703125,33.31999969482422,2618500,0,0
2020-11-09,35.15999984741211,35.25,32.45000076293945,32.52000045776367,5474300,0,0
2020-11-10,32.81999969482422,34.04999923706055,32.40999984741211,34.04999923706055,3301400,0,0
2020-11-11,34.2400016784668,34.4900016784668,33.2599983215332,34.13999938964844,2896600,0,0
2020-11-12,34.04999923706055,34.16999816894531,32.7400016784668,33.060001373291016,2833200,0,0
2020-11-13,33.619998931884766,34.65999984741211,33.529998779296875,34.34000015258789,5092200,0,0
2020-11-16,35.02000045776367,35.099998474121094,34.20000076293945,34.7599983215332,3795300,0,0
2020-11-17,34.5,35.599998474121094,34.119998931884766,35.45000076293945,5142200,0,0
2020-11-18,35.540000915527344,35.91999816894531,33.58000183105469,33.61000061035156,8747300,0,0
2020-11-19,39.34000015258789,39.95000076293945,37.599998474121094,39.54999923706055,15717700,0,0
2020-11-20,39.75,40.790000915527344,38.900001525878906,39.970001220703125,7190000,0,0
2020-11-23,40.5,40.81999969482422,39.439998626708984,39.97999954223633,5469800,0,0
2020-11-24,40.439998626708984,40.560001373291016,38.7599983215332,39.689998626708984,4153300,0,0
2020-11-25,38.75,39.38999938964844,38.2400016784668,38.95000076293945,3687700,0,0
2020-11-27,38.75,39.08000183105469,37.72999954223633,38.84000015258789,2950500,0,0
2020-11-30,38.560001373291016,38.880001068115234,37.65999984741211,38.810001373291016,4285400,0,0
2020-12-01,39.279998779296875,39.56999969482422,38.2400016784668,38.900001525878906,3458700,0,0
2020-12-02,38.59000015258789,39.9900016784668,37.939998626708984,38.66999816894531,3730900,0,0
2020-12-03,38.54999923706055,38.72999954223633,37.52000045776367,38.349998474121094,4121700,0,0
2020-12-04,38.16999816894531,38.45000076293945,36.5099983215332,38.25,3918000,0,0
2020-12-07,38.2400016784668,40.58000183105469,38.209999084472656,40.2400016784668,4137600,0,0
2020-12-08,40.04999923706055,41.2400016784668,39.900001525878906,40.959999084472656,3459900,0,0
2020-12-09,40.9900016784668,42.16999816894531,40.63999938964844,41.58000183105469,3564500,0,0
2020-12-10,41.04999923706055,41.459999084472656,40.599998474121094,41.02000045776367,2367800,0,0
2020-12-11,41.33000183105469,41.33000183105469,39.36000061035156,39.540000915527344,3110500,0,0
2020-12-14,40.040000915527344,40.040000915527344,37.84000015258789,38.20000076293945,8799800,0,0
2020-12-15,38.7400016784668,39.31999969482422,38.31999969482422,39.31999969482422,2303900,0,0
2020-12-16,39.380001068115234,39.689998626708984,38.38999938964844,38.70000076293945,1830400,0,0
2020-12-17,38.869998931884766,39.189998626708984,37.959999084472656,39.189998626708984,2391500,0,0
2020-12-18,38.81999969482422,39.27000045776367,38.06999969482422,38.630001068115234,5893800,0,0
2020-12-21,37.83000183105469,39.08000183105469,37.560001373291016,38.65999984741211,2141200,0,0
2020-12-22,38.599998474121094,38.790000915527344,37.599998474121094,38.0,3199700,0,0
2020-12-23,37.939998626708984,39.34000015258789,37.689998626708984,39.189998626708984,2441200,0,0
2020-12-24,39.25,39.25,38.22999954223633,38.959999084472656,1045300,0,0
2020-12-28,39.06999969482422,39.68000030517578,38.7599983215332,38.81999969482422,2001900,0,0
2020-12-29,38.720001220703125,38.720001220703125,36.939998626708984,37.59000015258789,3250200,0,0
2020-12-30,37.75,38.630001068115234,37.400001525878906,38.029998779296875,2425700,0,0
2020-12-31,37.95000076293945,38.04999923706055,37.13999938964844,37.189998626708984,2515400,0,0
2021-01-04,38.04999923706055,40.619998931884766,37.79999923706055,39.599998474121094,6734000,0,0
2021-01-05,39.59000015258789,40.72999954223633,39.310001373291016,40.43000030517578,4653800,0,0
2021-01-06,40.75,43.86000061035156,40.75,43.54999923706055,5161300,0,0
2021-01-07,43.970001220703125,47.279998779296875,43.939998626708984,46.16999816894531,5683500,0,0
2021-01-08,46.16999816894531,47.77000045776367,45.61000061035156,46.75,3126600,0,0
2021-01-11,46.220001220703125,47.529998779296875,45.95000076293945,46.90999984741211,2890500,0,0
2021-01-12,47.45000076293945,48.29999923706055,47.0,47.290000915527344,5730300,0,0
2021-01-13,47.0099983215332,47.13999938964844,45.84000015258789,46.15999984741211,3826300,0,0
2021-01-14,46.95000076293945,47.900001525878906,44.720001220703125,44.97999954223633,5033000,0,0
